,Importance
first_road_number_440.0,0.0
first_road_number_9480.0,0.0
first_road_number_7302.0,0.0
first_road_number_6445.0,0.0
first_road_number_6462.0,0.0
first_road_number_6471.0,0.0
first_road_number_6473.0,0.0
first_road_number_2029.0,0.0
first_road_number_6477.0,0.0
first_road_number_6481.0,0.0
first_road_number_481.0,0.0
first_road_number_6483.0,0.0
first_road_number_6446.0,0.0
first_road_number_478.0,0.0
first_road_number_6525.0,0.0
first_road_number_6444.0,0.0
first_road_number_6918.0,0.0
first_road_number_8083.0,0.0
first_road_number_6234.0,0.0
first_road_number_1902.0,0.0
first_road_number_1516.0,0.0
first_road_number_2051.0,0.0
first_road_number_1650.0,0.0
first_road_number_1542.0,0.0
first_road_number_2053.0,0.0
first_road_number_1535.0,0.0
first_road_number_1534.0,0.0
first_road_number_1531.0,0.0
first_road_number_1529.0,0.0
first_road_number_1528.0,0.0
first_road_number_6413.0,0.0
first_road_number_1524.0,0.0
first_road_number_1523.0,0.0
first_road_number_1521.0,0.0
first_road_number_396.0,0.0
first_road_number_1519.0,0.0
first_road_number_1125.0,0.0
first_road_number_1126.0,0.0
first_road_number_1127.0,0.0
first_road_number_1265.0,0.0
first_road_number_6285.0,0.0
first_road_number_1274.0,0.0
first_road_number_241.0,0.0
first_road_number_1281.0,0.0
first_road_number_6312.0,0.0
first_road_number_1333.0,0.0
first_road_number_1331.0,0.0
first_road_number_1330.0,0.0
first_road_number_484.0,0.0
first_road_number_1327.0,0.0
first_road_number_1322.0,0.0
first_road_number_1319.0,0.0
first_road_number_2104.0,0.0
first_road_number_6314.0,0.0
first_road_number_1317.0,0.0
first_road_number_6286.0,0.0
first_road_number_2119.0,0.0
first_road_number_1314.0,0.0
first_road_number_199.0,0.0
first_road_number_2121.0,0.0
first_road_number_2126.0,0.0
first_road_number_6300.0,0.0
first_road_number_6299.0,0.0
first_road_number_1276.0,0.0
first_road_number_6298.0,0.0
first_road_number_6297.0,0.0
first_road_number_1100.0,0.0
hit_object_in_carriageway_Bridge (roof),0.0
first_road_number_2118.0,0.0
first_road_number_6284.0,0.0
first_road_number_1271.0,0.0
first_road_number_1268.0,0.0
first_road_number_1279.0,0.0
first_road_number_6290.0,0.0
first_road_number_1316.0,0.0
skidding_and_overturning_Jackknifed and overturned,0.0
first_road_number_70.0,0.0
first_road_number_1177.0,0.0
first_road_number_6250.0,0.0
first_road_number_6249.0,0.0
first_road_number_6247.0,0.0
first_road_number_1161.0,0.0
first_road_number_6245.0,0.0
first_road_number_6244.0,0.0
first_road_number_1140.0,0.0
first_road_number_1262.0,0.0
first_road_number_6240.0,0.0
first_road_number_1131.0,0.0
first_road_number_6239.0,0.0
first_road_number_6238.0,0.0
first_road_number_101.0,0.0
first_road_number_1129.0,0.0
first_road_number_74.0,0.0
propulsion_code_New fuel technology,0.0
propulsion_code_Fuel cells,0.0
first_road_number_2109.0,0.0
first_road_number_6255.0,0.0
first_road_number_6310.0,0.0
first_road_number_2111.0,0.0
first_road_number_1313.0,0.0
first_road_number_6306.0,0.0
first_road_number_1095.0,0.0
first_road_number_1299.0,0.0
first_road_number_1292.0,0.0
first_road_number_6305.0,0.0
first_road_number_1263.0,0.0
first_road_number_1287.0,0.0
first_road_number_6278.0,0.0
first_road_number_1082.0,0.0
first_road_number_6277.0,0.0
first_road_number_2144.0,0.0
first_road_number_1182.0,0.0
first_road_number_6527.0,0.0
first_road_number_2035.0,0.0
first_road_number_6533.0,0.0
first_road_number_5044.0,0.0
first_road_number_5048.0,0.0
first_road_number_5055.0,0.0
first_road_number_4026.0,0.0
first_road_number_4024.0,0.0
first_road_number_5064.0,0.0
first_road_number_4015.0,0.0
first_road_number_3727.0,0.0
first_road_number_4011.0,0.0
first_road_number_5070.0,0.0
first_road_number_4009.0,0.0
first_road_number_4007.0,0.0
first_road_number_4004.0,0.0
first_road_number_4001.0,0.0
first_road_number_3860.0,0.0
first_road_number_3807.0,0.0
first_road_number_5046.0,0.0
first_road_number_5042.0,0.0
first_road_number_3362.0,0.0
first_road_number_5065.0,0.0
first_road_number_3403.0,0.0
first_road_number_3398.0,0.0
first_road_number_3396.0,0.0
first_road_number_3384.0,0.0
first_road_number_3381.0,0.0
first_road_number_5134.0,0.0
first_road_number_3374.0,0.0
first_road_number_3372.0,0.0
first_road_number_3366.0,0.0
first_road_number_5144.0,0.0
first_road_number_3364.0,0.0
first_road_number_3363.0,0.0
first_road_number_3522.0,0.0
first_road_number_3535.0,0.0
first_road_number_3604.0,0.0
first_road_number_5079.0,0.0
first_road_number_3357.0,0.0
first_road_number_3408.0,0.0
first_road_number_3270.0,0.0
first_road_number_3267.0,0.0
first_road_number_5252.0,0.0
first_road_number_5253.0,0.0
first_road_number_3303.0,0.0
first_road_number_3304.0,0.0
first_road_number_597.0,0.0
first_road_number_5177.0,0.0
first_road_number_5156.0,0.0
first_road_number_3352.0,0.0
first_road_number_5162.0,0.0
first_road_number_5163.0,0.0
first_road_number_5165.0,0.0
first_road_number_3351.0,0.0
first_road_number_5168.0,0.0
first_road_number_5173.0,0.0
first_road_number_3268.0,0.0
first_road_number_5241.0,0.0
first_road_number_5040.0,0.0
first_road_number_5240.0,0.0
first_road_number_3355.0,0.0
first_road_number_3298.0,0.0
first_road_number_3292.0,0.0
first_road_number_5212.0,0.0
first_road_number_5213.0,0.0
first_road_number_3289.0,0.0
first_road_number_3287.0,0.0
first_road_number_3285.0,0.0
first_road_number_5224.0,0.0
first_road_number_5225.0,0.0
first_road_number_5227.0,0.0
first_road_number_3283.0,0.0
first_road_number_3277.0,0.0
first_road_number_3275.0,0.0
first_road_number_3273.0,0.0
first_road_number_5115.0,0.0
first_road_number_5104.0,0.0
first_road_number_6538.0,0.0
first_road_number_6353.0,0.0
first_road_number_1376.0,0.0
first_road_number_1375.0,0.0
first_road_number_2082.0,0.0
first_road_number_1369.0,0.0
first_road_number_333.0,0.0
first_road_number_1344.0,0.0
first_road_number_2086.0,0.0
first_road_number_1341.0,0.0
first_road_number_6341.0,0.0
first_road_number_1339.0,0.0
first_road_number_2097.0,0.0
first_road_number_6325.0,0.0
first_road_number_2098.0,0.0
first_road_number_1338.0,0.0
first_road_number_6465.0,0.0
first_road_number_1381.0,0.0
first_road_number_6374.0,0.0
first_road_number_1408.0,0.0
first_road_number_1384.0,0.0
first_road_number_2017.0,0.0
first_road_number_6432.0,0.0
first_road_number_6542.0,0.0
first_road_number_2014.0,0.0
first_road_number_6430.0,0.0
first_road_number_6429.0,0.0
first_road_number_2037.0,0.0
first_road_number_391.0,0.0
first_road_number_1508.0,0.0
first_road_number_6406.0,0.0
first_road_number_1374.0,0.0
first_road_number_1091.0,0.0
first_road_number_1395.0,0.0
first_road_number_6377.0,0.0
first_road_number_2080.0,0.0
first_road_number_6322.0,0.0
first_road_number_344.0,0.0
first_road_number_3430.0,0.0
first_road_number_366.0,0.0
first_road_number_1436.0,0.0
first_road_number_6383.0,0.0
first_road_number_1432.0,0.0
vehicle_type_Motorcycle - unknown cc,0.0
first_road_number_1420.0,0.0
first_road_number_1418.0,0.0
first_road_number_6235.0,0.0
first_road_number_6058.0,0.0
first_road_number_6233.0,0.0
first_road_number_3359.0,0.0
first_road_number_3512.0,0.0
first_road_number_3510.0,0.0
first_road_number_5090.0,0.0
first_road_number_5091.0,0.0
first_road_number_3453.0,0.0
first_road_number_364.0,0.0
first_road_number_1437.0,0.0
first_road_number_2063.0,0.0
first_road_number_2067.0,0.0
first_road_number_1452.0,0.0
first_road_number_1507.0,0.0
first_road_number_1492.0,0.0
first_road_number_6395.0,0.0
first_road_number_1483.0,0.0
first_road_number_1462.0,0.0
first_road_number_1460.0,0.0
first_road_number_1459.0,0.0
first_road_number_6390.0,0.0
first_road_number_1458.0,0.0
first_road_number_1456.0,0.0
first_road_number_1453.0,0.0
first_road_number_1442.0,0.0
first_road_number_2079.0,0.0
first_road_number_1438.0,0.0
first_road_number_4425.0,0.0
