,Importance
first_road_number_397.0,0.0
first_road_number_6185.0,0.0
first_road_number_6201.0,0.0
first_road_number_9480.0,0.0
first_road_number_119.0,0.0
first_road_number_6471.0,0.0
first_road_number_199.0,0.0
first_road_number_568.0,0.0
first_road_number_6171.0,0.0
first_road_number_6241.0,0.0
first_road_number_6483.0,0.0
first_road_number_6244.0,0.0
first_road_number_6481.0,0.0
first_road_number_6245.0,0.0
first_road_number_6247.0,0.0
first_road_number_6479.0,0.0
hit_object_in_carriageway_Bridge (roof),0.0
first_road_number_1383.0,0.0
first_road_number_1005.0,0.0
first_road_number_3232.0,0.0
first_road_number_3177.0,0.0
first_road_number_3180.0,0.0
first_road_number_3183.0,0.0
first_road_number_6172.0,0.0
first_road_number_6240.0,0.0
first_road_number_6468.0,0.0
first_road_number_6239.0,0.0
first_road_number_6465.0,0.0
first_road_number_198.0,0.0
first_road_number_668.0,0.0
first_road_number_364.0,0.0
first_road_number_6268.0,0.0
first_road_number_6269.0,0.0
first_road_number_6270.0,0.0
first_road_number_6452.0,0.0
first_road_number_529.0,0.0
first_road_number_6249.0,0.0
first_road_number_6234.0,0.0
first_road_number_6477.0,0.0
first_road_number_399.0,0.0
first_road_number_6235.0,0.0
first_road_number_6237.0,0.0
first_road_number_6542.0,0.0
junction_detail_unknown (self reported),0.0
first_road_number_6214.0,0.0
first_road_number_6277.0,0.0
first_road_number_6430.0,0.0
first_road_number_6429.0,0.0
first_road_number_484.0,0.0
first_road_number_6165.0,0.0
first_road_number_6284.0,0.0
first_road_number_6285.0,0.0
first_road_number_6427.0,0.0
first_road_number_6286.0,0.0
first_road_number_6287.0,0.0
first_road_number_6413.0,0.0
first_road_number_6296.0,0.0
first_road_number_74.0,0.0
first_road_number_6374.0,0.0
first_road_number_6305.0,0.0
first_road_number_6346.0,0.0
first_road_number_485.0,0.0
first_road_number_359.0,0.0
first_road_number_443.0,0.0
first_road_number_6432.0,0.0
skidding_and_overturning_Jackknifed and overturned,0.0
first_road_number_6290.0,0.0
first_road_number_6420.0,0.0
first_road_number_9.0,0.0
towing_and_articulation_Double or multiple trailer,0.0
first_road_number_6418.0,0.0
first_road_number_6161.0,0.0
first_road_number_6291.0,0.0
first_road_number_295.0,0.0
first_road_number_478.0,0.0
first_road_number_6426.0,0.0
first_road_number_6425.0,0.0
first_road_number_6163.0,0.0
first_road_number_6444.0,0.0
first_road_number_6274.0,0.0
first_road_number_6152.0,0.0
first_road_number_6306.0,0.0
first_road_number_6180.0,0.0
first_road_number_6158.0,0.0
first_road_number_6299.0,0.0
first_road_number_6406.0,0.0
first_road_number_6402.0,0.0
first_road_number_469.0,0.0
first_road_number_6155.0,0.0
first_road_number_6395.0,0.0
first_road_number_6390.0,0.0
first_road_number_6389.0,0.0
first_road_number_6383.0,0.0
first_road_number_6445.0,0.0
first_road_number_6266.0,0.0
first_road_number_296.0,0.0
first_road_number_70.0,0.0
age_band_of_driver_0 - 5,0.0
first_road_number_687.0,0.0
first_road_number_6297.0,0.0
first_road_number_6446.0,0.0
first_road_number_440.0,0.0
first_road_number_344.0,0.0
first_road_number_6323.0,0.0
first_road_number_6322.0,0.0
first_road_number_292.0,0.0
first_road_number_6310.0,0.0
first_road_number_6321.0,0.0
first_road_number_6149.0,0.0
first_road_number_6311.0,0.0
first_road_number_6147.0,0.0
first_road_number_6313.0,0.0
first_road_number_6353.0,0.0
first_road_number_6376.0,0.0
first_road_number_366.0,0.0
first_road_number_6377.0,0.0
first_road_number_471.0,0.0
first_road_number_6409.0,0.0
first_road_number_3187.0,0.0
first_road_number_3195.0,0.0
first_road_number_1441.0,0.0
first_road_number_3364.0,0.0
first_road_number_3350.0,0.0
first_road_number_3351.0,0.0
first_road_number_3352.0,0.0
first_road_number_3355.0,0.0
first_road_number_3357.0,0.0
first_road_number_3359.0,0.0
first_road_number_3362.0,0.0
first_road_number_3370.0,0.0
first_road_number_3202.0,0.0
first_road_number_3372.0,0.0
first_road_number_3083.0,0.0
first_road_number_3079.0,0.0
first_road_number_4075.0,0.0
first_road_number_2029.0,0.0
first_road_number_1534.0,0.0
first_road_number_1542.0,0.0
first_road_number_3348.0,0.0
first_road_number_3343.0,0.0
first_road_number_3341.0,0.0
first_road_number_3340.0,0.0
first_road_number_4064.0,0.0
first_road_number_3384.0,0.0
first_road_number_3374.0,0.0
first_road_number_3301.0,0.0
first_road_number_3373.0,0.0
first_road_number_3303.0,0.0
first_road_number_3304.0,0.0
first_road_number_3309.0,0.0
first_road_number_3311.0,0.0
first_road_number_3314.0,0.0
first_road_number_1268.0,0.0
first_road_number_3325.0,0.0
first_road_number_3326.0,0.0
first_road_number_1265.0,0.0
first_road_number_3331.0,0.0
first_road_number_1650.0,0.0
first_road_number_1902.0,0.0
first_road_number_2001.0,0.0
first_road_number_2079.0,0.0
first_road_number_2096.0,0.0
first_road_number_1532.0,0.0
first_road_number_1529.0,0.0
first_road_number_1528.0,0.0
first_road_number_1524.0,0.0
first_road_number_1393.0,0.0
first_road_number_1395.0,0.0
first_road_number_1382.0,0.0
first_road_number_1381.0,0.0
first_road_number_1403.0,0.0
first_road_number_1376.0,0.0
first_road_number_1408.0,0.0
first_road_number_1419.0,0.0
first_road_number_1438.0,0.0
first_road_number_1440.0,0.0
first_road_number_2092.0,0.0
first_road_number_2075.0,0.0
first_road_number_2002.0,0.0
first_road_number_1341.0,0.0
first_road_number_2003.0,0.0
first_road_number_1369.0,0.0
first_road_number_1368.0,0.0
first_road_number_2012.0,0.0
first_road_number_2027.0,0.0
first_road_number_1362.0,0.0
first_road_number_1359.0,0.0
first_road_number_3069.0,0.0
first_road_number_2035.0,0.0
first_road_number_1357.0,0.0
first_road_number_2051.0,0.0
first_road_number_1344.0,0.0
first_road_number_2054.0,0.0
first_road_number_2056.0,0.0
first_road_number_2063.0,0.0
first_road_number_4061.0,0.0
first_road_number_4056.0,0.0
first_road_number_4055.0,0.0
first_road_number_3275.0,0.0
first_road_number_3176.0,0.0
first_road_number_3174.0,0.0
first_road_number_3173.0,0.0
first_road_number_3165.0,0.0
first_road_number_3084.0,0.0
first_road_number_3085.0,0.0
first_road_number_3086.0,0.0
first_road_number_3088.0,0.0
first_road_number_1292.0,0.0
first_road_number_3092.0,0.0
first_road_number_3101.0,0.0
first_road_number_3106.0,0.0
first_road_number_3112.0,0.0
first_road_number_3113.0,0.0
first_road_number_3114.0,0.0
first_road_number_3283.0,0.0
first_road_number_1271.0,0.0
first_road_number_3123.0,0.0
first_road_number_3271.0,0.0
first_road_number_3206.0,0.0
first_road_number_3219.0,0.0
first_road_number_3227.0,0.0
first_road_number_3230.0,0.0
first_road_number_3231.0,0.0
first_road_number_3233.0,0.0
first_road_number_1294.0,0.0
first_road_number_3240.0,0.0
first_road_number_3248.0,0.0
first_road_number_3249.0,0.0
first_road_number_3252.0,0.0
first_road_number_3259.0,0.0
first_road_number_3261.0,0.0
first_road_number_3262.0,0.0
first_road_number_3270.0,0.0
first_road_number_3115.0,0.0
first_road_number_3125.0,0.0
first_road_number_4051.0,0.0
first_road_number_3512.0,0.0
first_road_number_3604.0,0.0
first_road_number_3727.0,0.0
first_road_number_3807.0,0.0
first_road_number_3860.0,0.0
first_road_number_4001.0,0.0
first_road_number_4004.0,0.0
first_road_number_4007.0,0.0
first_road_number_4014.0,0.0
first_road_number_4024.0,0.0
first_road_number_4028.0,0.0
first_road_number_1251.0,0.0
first_road_number_1250.0,0.0
first_road_number_1247.0,0.0
first_road_number_4043.0,0.0
first_road_number_4046.0,0.0
first_road_number_3535.0,0.0
first_road_number_3510.0,0.0
first_road_number_1281.0,0.0
first_road_number_3453.0,0.0
first_road_number_3133.0,0.0
first_road_number_3137.0,0.0
first_road_number_3140.0,0.0
first_road_number_3142.0,0.0
first_road_number_3144.0,0.0
first_road_number_3146.0,0.0
first_road_number_3148.0,0.0
first_road_number_3151.0,0.0
first_road_number_3154.0,0.0
first_road_number_3162.0,0.0
first_road_number_3284.0,0.0
first_road_number_3287.0,0.0
first_road_number_3290.0,0.0
first_road_number_3381.0,0.0
first_road_number_3396.0,0.0
first_road_number_3522.0,0.0
